DATE,NORTH,EAST
2016-10-27,-27,26.9
2016-10-28,-26.87,27.6
2016-10-29,-26.14,27.35
2016-10-30,-26.17,27.41
2016-10-31,-26.76,27.96
2016-11-01,-26.25,26.48
2016-11-02,-26.48,27.2
2016-11-03,-27.83,28.3
2016-11-04,-26.77,26.97
2016-11-05,-27.48,28.07
2016-11-06,-28.8,25.05
2016-11-07,-27.64,26.71
2016-11-08,-28.84,26.43
2016-11-09,-28.44,25.15
2016-11-10,-26.44,27.23
2016-11-11,-27.67,28.24
2016-11-12,-26.83,26.14
2016-11-13,-27.18,26.6
2016-11-14,-26.34,26.78
2016-11-15,-27.87,27.6
2016-11-16,-25.9,26.33
2016-11-17,-25.24,27.14
2016-11-18,-25.52,27.92
2016-11-19,-24.37,27.35
2016-11-20,-25.35,26.89
2016-11-21,-25.68,27.71
2016-11-22,-25.24,27.35
2016-11-23,-25.71,27.02
2016-11-24,-25.83,27.96
2016-11-25,-26.73,27.95
2016-11-26,-25.52,28.28
2016-11-27,-26.43,27.92
2016-11-28,-24.9,26.3
2016-11-29,-25.86,26.16
2016-11-30,-25.84,26.83
2016-12-01,-26.12,27.43
2016-12-02,-25.81,27
2016-12-03,-25.59,27.34
2016-12-04,-26.08,26.02
2016-12-05,-26.04,27.76
2016-12-06,-24.74,27.5
2016-12-07,-24.21,27.57
2016-12-08,-24.64,28.99
2016-12-09,-25.46,29.59
2016-12-10,-26.7,29.05
2016-12-11,-28.5,28.41
2016-12-12,-27.47,27.11
2016-12-13,-28.06,28.53
2016-12-14,-26.2,29.74
2016-12-15,-26.4,29.54
2016-12-16,-26.81,29.84
2016-12-17,-27.64,29.15
2016-12-18,-25.92,26.72
2016-12-19,-25.77,26.68
2016-12-20,-27.65,26.19
2016-12-21,-27.65,26.97
2016-12-22,-27.03,27.58
2016-12-23,-26.18,25.34
2016-12-24,-23.9,25.38
2016-12-25,-24.84,26.19
2016-12-26,-26.03,26.28
2016-12-27,-26.43,26.93
2016-12-28,-26.86,26.3
2016-12-29,-25.52,26.54
2016-12-30,-25.46,26.56
2016-12-31,-25.84,25.73
2017-01-01,-24.92,26.32
2017-01-02,-22.25,26.71
2017-01-03,-23.01,27.18
2017-01-04,-22.98,26.2
2017-01-05,-23.99,25.75
2017-01-06,-24.83,26.78
2017-01-07,-24.44,27.63
2017-01-08,-23.57,28.23
2017-01-09,-23.44,28.09
2017-01-10,-24.27,27.34
2017-01-11,-24.66,27.88
2017-01-12,-25.56,27.97
2017-01-13,-27.23,28.4
2017-01-14,-27.56,29.44
2017-01-15,-28.35,27.15
2017-01-16,-27.06,26.96
2017-01-17,-29.88,30.35
2017-01-18,-27.3,28.6
2017-01-19,-26.21,28.6
2017-01-20,-26.24,27.35
2017-01-21,-24.91,27.52
2017-01-22,-24.47,26.83
2017-01-23,-25.46,27.82
2017-01-24,-25.91,27.36
2017-01-25,-25.72,27.53
2017-01-26,-25.65,27.13
2017-01-27,-25.59,26.7
2017-01-28,-27,27.34
2017-01-29,-28.11,26.4
2017-01-30,-26.42,27.29
2017-01-31,-25.72,26.88
2017-02-01,-26.09,27.15
2017-02-02,-26.06,27.34
2017-02-03,-26.07,27.77
2017-02-04,-25.35,25.79
2017-02-05,-24.25,26.49
2017-02-06,-24.21,27.01
2017-02-07,-26.54,27.3
2017-02-08,-26.6,26.74
2017-02-09,-26.64,26.84
2017-02-10,-26.57,27.29
2017-02-11,-26.49,27.03
2017-02-12,-28.03,27.11
2017-02-13,-27.33,26.85
2017-02-14,-27.53,26.51
2017-02-15,-28.69,27
2017-02-16,-25.97,28.58
2017-02-17,-27.26,27.4
2017-02-18,-26.13,27.06
2017-02-19,-25.52,27.78
2017-02-20,-26.49,27.5
2017-02-21,-27.21,27.36
2017-02-22,-27.08,26.35
2017-02-23,-24.99,27.06
2017-02-24,-23.41,24.4
2017-02-25,-24.55,23.4
2017-02-26,-26.23,25.52
2017-02-27,-26.97,26.72
2017-02-28,-27.2,25.95
2017-03-01,-26.48,25.88
2017-03-02,-27.1,26.88
2017-03-03,-27.91,27.01
2017-03-04,-27.01,27.4
2017-03-05,-26.75,26.91
2017-03-06,-26.99,26.99
2017-03-07,-27.03,26.04
2017-03-08,-27.94,26.76
2017-03-09,-28.96,28.48
2017-03-10,-29.95,27.83
2017-03-11,-30.55,27.68
2017-03-12,-29.19,27.51
2017-03-13,-28.21,26.66
2017-03-14,-29.11,26.65
2017-03-15,-29.41,25.46
2017-03-16,-27.5,26.22
2017-03-17,-26.96,26.4
2017-03-18,-28.58,26.97
2017-03-19,-27.51,25.7
2017-03-20,-27.46,26.52
2017-03-21,-26.77,27.29
2017-03-22,-26.92,25.84
2017-03-23,-27.05,24.74
2017-03-24,-26.45,25.66
2017-03-25,-27.27,26.02
2017-03-26,-27.38,26
2017-03-27,-26.59,26.04
2017-03-28,-27.56,26.66
2017-03-29,-27.88,26.47
2017-03-30,-28.25,25.67
2017-03-31,-27.32,26.98
2017-04-01,-28.24,25.96
2017-04-02,-28.34,26.88
2017-04-03,-27.74,26.28
2017-04-04,-27.09,27.76
2017-04-05,-27.23,27.63
2017-04-06,-29.1,26.43
2017-04-07,-27.17,26.23
2017-04-08,-27.11,26.87
2017-04-09,-29.23,26.65
2017-04-10,-28.23,26.2
2017-04-11,-28.11,25.73
2017-04-12,-26.6,25.8
2017-04-13,-24.97,26.15
2017-04-14,-27.57,26.3
2017-04-15,-27.07,26.3
2017-04-16,-26.86,25.97
2017-04-17,-26.56,27.43
2017-04-18,-27.13,26.97
2017-04-19,-27.4,24.8
2017-04-20,-28.4,27.39
2017-04-21,-27.6,25.7
2017-04-22,-26.93,27.37
2017-04-23,-20.53,46.24
2017-04-24,-28.56,28.26
2017-04-25,-24.93,26.81
2017-04-26,-27.52,26.51
2017-04-27,-26.31,26.76
2017-04-28,-26.33,26.7
2017-04-29,-28.21,26.8
2017-04-30,-28.06,26.3
2017-05-01,-27.61,26.2
2017-05-02,-28.08,26.75
2017-05-03,-28.74,27.12
2017-05-04,-29.11,25.98
2017-05-05,-26.72,27.14
2017-05-06,-27.98,26.62
2017-05-07,-27.89,26.73
2017-05-08,-27,26.69
2017-05-09,-26.93,26.89
2017-05-10,-26.38,26.7
2017-05-11,-26.61,26.02
2017-05-12,-28.85,26.55
2017-05-13,-26.34,26.04
2017-05-14,-27.95,25.77
2017-05-15,-26.74,26.78
2017-05-16,-26.7,26.35
2017-05-17,-25.78,26.27
2017-05-18,-27.53,26.67
2017-05-19,-26.96,26.44
2017-05-20,-26.64,26.77
2017-05-21,-27.88,26.91
2017-05-22,-27.82,26
